ts,model,dtype,tp_size,worker,analyzer,storage_variant,mode,hooks_on,prompt_len,max_tokens,batch_size,n_layers_captured,enable_prefix_caching,enforce_eager,vllm_version,plugin_version,cuda_version,gpu_model,run_id,profile_tier,rep_idx,row,rep_count,gen_lat_mean,wait_lat_mean,analyze_lat_mean,total_lat_mean,prefill_tok_per_sec,decode_tok_per_sec,peak_gpu_mb,artifact_kb_mean,cuda_alloc_mb_max,cuda_peak_alloc_mb_max,cuda_peak_alloc_mb_mean,cuda_reserved_mb_max,cuda_peak_reserved_mb_max,cuda_alloc_delta_mb_max,cuda_alloc_delta_mb_mean,host_rss_mb_max,host_rss_delta_mb_max,timer.hookllm.build_extra.count,timer.hookllm.build_extra.sum,timer.hookllm.build_extra.mean,timer.hookllm.build_extra.min,timer.hookllm.build_extra.max,timer.hookllm.build_extra.std,timer.hookllm.build_extra.p50,timer.hookllm.build_extra.p90,timer.hookllm.build_extra.p99,timer.rpc.get_states.count,timer.rpc.get_states.sum,timer.rpc.get_states.mean,timer.rpc.get_states.min,timer.rpc.get_states.max,timer.rpc.get_states.std,timer.rpc.get_states.p50,timer.rpc.get_states.p90,timer.rpc.get_states.p99,timer.rpc.decompress.count,timer.rpc.decompress.sum,timer.rpc.decompress.mean,timer.rpc.decompress.min,timer.rpc.decompress.max,timer.rpc.decompress.std,timer.rpc.decompress.p50,timer.rpc.decompress.p90,timer.rpc.decompress.p99,timer.hookllm.generate.count,timer.hookllm.generate.sum,timer.hookllm.generate.mean,timer.hookllm.generate.min,timer.hookllm.generate.max,timer.hookllm.generate.std,timer.hookllm.generate.p50,timer.hookllm.generate.p90,timer.hookllm.generate.p99,timer.analyzer.kernel.count,timer.analyzer.kernel.sum,timer.analyzer.kernel.mean,timer.analyzer.kernel.min,timer.analyzer.kernel.max,timer.analyzer.kernel.std,timer.analyzer.kernel.p50,timer.analyzer.kernel.p90,timer.analyzer.kernel.p99,timer.hookllm.analyze.count,timer.hookllm.analyze.sum,timer.hookllm.analyze.mean,timer.hookllm.analyze.min,timer.hookllm.analyze.max,timer.hookllm.analyze.std,timer.hookllm.analyze.p50,timer.hookllm.analyze.p90,timer.hookllm.analyze.p99,gauge.hookllm.prompts.count,gauge.hookllm.prompts.sum,gauge.hookllm.prompts.mean,gauge.hookllm.prompts.min,gauge.hookllm.prompts.max,gauge.hookllm.prompts.std,gauge.hookllm.prompts.p50,gauge.hookllm.prompts.p90,gauge.hookllm.prompts.p99,gauge.mem.gpu_mb.count,gauge.mem.gpu_mb.sum,gauge.mem.gpu_mb.mean,gauge.mem.gpu_mb.min,gauge.mem.gpu_mb.max,gauge.mem.gpu_mb.std,gauge.mem.gpu_mb.p50,gauge.mem.gpu_mb.p90,gauge.mem.gpu_mb.p99,gauge.mem.host_rss_mb.count,gauge.mem.host_rss_mb.sum,gauge.mem.host_rss_mb.mean,gauge.mem.host_rss_mb.min,gauge.mem.host_rss_mb.max,gauge.mem.host_rss_mb.std,gauge.mem.host_rss_mb.p50,gauge.mem.host_rss_mb.p90,gauge.mem.host_rss_mb.p99,gauge.rpc.payload_bytes.count,gauge.rpc.payload_bytes.sum,gauge.rpc.payload_bytes.mean,gauge.rpc.payload_bytes.min,gauge.rpc.payload_bytes.max,gauge.rpc.payload_bytes.std,gauge.rpc.payload_bytes.p50,gauge.rpc.payload_bytes.p90,gauge.rpc.payload_bytes.p99,counter.hookllm.generate.calls,counter.hookllm.analyze.calls,plan_idx,cell_wall_s,timer.hookllm.merge_probes.count,timer.hookllm.merge_probes.sum,timer.hookllm.merge_probes.mean,timer.hookllm.merge_probes.min,timer.hookllm.merge_probes.max,timer.hookllm.merge_probes.std,timer.hookllm.merge_probes.p50,timer.hookllm.merge_probes.p90,timer.hookllm.merge_probes.p99,timer.rpc.flush_disk.count,timer.rpc.flush_disk.sum,timer.rpc.flush_disk.mean,timer.rpc.flush_disk.min,timer.rpc.flush_disk.max,timer.rpc.flush_disk.std,timer.rpc.flush_disk.p50,timer.rpc.flush_disk.p90,timer.rpc.flush_disk.p99,timer.io.artifact_load.pt.count,timer.io.artifact_load.pt.sum,timer.io.artifact_load.pt.mean,timer.io.artifact_load.pt.min,timer.io.artifact_load.pt.max,timer.io.artifact_load.pt.std,timer.io.artifact_load.pt.p50,timer.io.artifact_load.pt.p90,timer.io.artifact_load.pt.p99,gauge.io.bytes_read.pt.count,gauge.io.bytes_read.pt.sum,gauge.io.bytes_read.pt.mean,gauge.io.bytes_read.pt.min,gauge.io.bytes_read.pt.max,gauge.io.bytes_read.pt.std,gauge.io.bytes_read.pt.p50,gauge.io.bytes_read.pt.p90,gauge.io.bytes_read.pt.p99,timer.io.artifact_load.safetensors.count,timer.io.artifact_load.safetensors.sum,timer.io.artifact_load.safetensors.mean,timer.io.artifact_load.safetensors.min,timer.io.artifact_load.safetensors.max,timer.io.artifact_load.safetensors.std,timer.io.artifact_load.safetensors.p50,timer.io.artifact_load.safetensors.p90,timer.io.artifact_load.safetensors.p99,gauge.io.bytes_read.safetensors.count,gauge.io.bytes_read.safetensors.sum,gauge.io.bytes_read.safetensors.mean,gauge.io.bytes_read.safetensors.min,gauge.io.bytes_read.safetensors.max,gauge.io.bytes_read.safetensors.std,gauge.io.bytes_read.safetensors.p50,gauge.io.bytes_read.safetensors.p90,gauge.io.bytes_read.safetensors.p99,gauge.io.bytes_read.json.count,gauge.io.bytes_read.json.sum,gauge.io.bytes_read.json.mean,gauge.io.bytes_read.json.min,gauge.io.bytes_read.json.max,gauge.io.bytes_read.json.std,gauge.io.bytes_read.json.p50,gauge.io.bytes_read.json.p90,gauge.io.bytes_read.json.p99
2026-06-02 15:12:05,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,rpc,all_tokens,prefill,64,1,1,,False,True,,,,,,1,0,probe_hidden_states,5,0.6500128593295813,1.9941478967666624e-06,1.9546225666999816e-05,0.650034399703145,98.46963159099994,1.538587993609374,33707.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.4609375,0.0,5,0.028281472623348236,0.005656294524669647,0.005490146577358246,0.005930662155151367,0.0001766724078960042,0.005669891834259033,0.005930662155151367,0.005930662155151367,5,3134.4753624871373,626.8950724974275,618.5225797817111,632.5587518513203,6.657280722424273,630.4543185979128,632.5587518513203,632.5587518513203,5,32.38378558307886,6.476757116615772,6.119211204349995,6.845884025096893,0.3431905414689884,6.498316302895546,6.845884025096893,6.845884025096893,5,3249.9453742057085,649.9890748411417,640.4499830678105,656.5467091277242,7.322174352195345,653.932916931808,656.5467091277242,656.5467091277242,10,0.066438689827919,0.006643868982791901,0.0032493844628334045,0.013830140233039856,0.003467213779488046,0.007169321179389954,0.013830140233039856,0.013830140233039856,5,0.05202926695346832,0.010405853390693665,0.008719973266124725,0.015519559383392334,0.002878255950177234,0.009119510650634766,0.015519559383392334,0.015519559383392334,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,64,2157252.0,33707.0625,33707.0625,33707.0625,0.0,33707.0625,33707.0625,33707.0625,64,80861.5,1263.4609375,1263.4609375,1263.4609375,0.0,1263.4609375,1263.4609375,1263.4609375,5,25437120.0,5087424.0,5086802.0,5087594.0,347.8138870143054,5087575.0,5087594.0,5087594.0,5,5,11,44.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 15:13:21,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,rpc,all_tokens,prefill,64,1,8,,False,True,,,,,,1,0,probe_hidden_states,5,5.08394016996026,2.175942063331604e-06,1.5804171562194823e-05,5.083958150073886,100.70943316426902,1.5735848931917034,33745.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.73828125,5.3125,5,0.030059367418289185,0.006011873483657837,0.005519948899745941,0.006619840860366821,0.00039450355958337284,0.005989335477352142,0.006619840860366821,0.006619840860366821,40,24980.903312563896,624.5225828140974,618.0906128138304,635.0080417469144,4.167927001993887,624.1209227591753,632.0599839091301,635.0080417469144,40,256.57477509230375,6.414369377307594,6.012880243360996,6.936795078217983,0.2685858746168053,6.35097548365593,6.872883997857571,6.936795078217983,5,25419.350407086313,5083.870081417263,5077.5376399978995,5091.876348480582,6.798840345246447,5082.0337748155,5091.876348480582,5091.876348480582,10,0.05070678889751434,0.005070678889751434,0.002989545464515686,0.007249414920806885,0.002145573995100925,0.00688992440700531,0.007249414920806885,0.007249414920806885,5,0.043157488107681274,0.008631497621536255,0.00833999365568161,0.008889473974704742,0.00022968197200954344,0.008668750524520874,0.008889473974704742,0.008889473974704742,5,40.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,503,16973766.4375,33745.0625,33745.0625,33745.0625,0.0,33745.0625,33745.0625,33745.0625,503,647364.10546875,1287.0061738941351,1283.42578125,1288.73828125,2.4927852433228685,1288.73828125,1288.73828125,1288.73828125,40,203482359.0,5087058.975,5086948.0,5087584.0,198.28605178714244,5087002.0,5087571.0,5087584.0,5,5,12,75.543,5,0.17553288489580154,0.03510657697916031,0.033750198781490326,0.03649108111858368,0.0011355901854596692,0.03545079380273819,0.03649108111858368,0.03649108111858368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 15:14:07,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,rpc,all_tokens,prefill,256,1,1,,False,True,,,,,,1,0,probe_hidden_states,5,0.6983538698405027,2.035871148109436e-06,2.1738559007644652e-05,0.6983776442706585,366.58035315258445,1.431954504502283,33731.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.83984375,18.6875,5,0.030141323804855347,0.006028264760971069,0.00579003244638443,0.006379559636116028,0.00021484543998622933,0.005991198122501373,0.006379559636116028,0.006379559636116028,5,3299.3801720440388,659.8760344088078,657.3496824130416,662.0030999183655,2.092930186223809,660.6460269540548,662.0030999183655,662.0030999183655,5,98.2331270352006,19.64662540704012,19.48878262192011,19.76875774562359,0.13300887236077769,19.70866695046425,19.76875774562359,19.76875774562359,5,3491.623562760651,698.3247125521302,695.5664958804846,702.084912918508,2.5912603167284134,698.5630849376321,702.084912918508,702.084912918508,10,0.05354173481464386,0.005354173481464386,0.00325031578540802,0.007740221917629242,0.002114369133731169,0.007160007953643799,0.007740221917629242,0.007740221917629242,5,0.04586111754179001,0.009172223508358002,0.009059906005859375,0.009490177035331726,0.00018110045810601337,0.009080395102500916,0.009490177035331726,0.009490177035331726,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,69,2327443.3125,33731.0625,33731.0625,33731.0625,0.0,33731.0625,33731.0625,33731.0625,69,92048.82421875,1334.0409307065217,1330.15234375,1348.83984375,7.563926925155482,1330.15234375,1348.83984375,1348.83984375,5,101617745.0,20323549.0,20323546.0,20323552.0,2.23606797749979,20323549.0,20323552.0,20323552.0,5,5,13,45.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 15:15:26,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,rpc,all_tokens,prefill,256,1,8,,False,True,,,,,,1,0,probe_hidden_states,5,5.489297495409846,2.5976449251174925e-06,1.9204802811145782e-05,5.489319297857582,373.09999447817506,1.4574218534303713,33923.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.28125,38.6875,5,0.04045013338327408,0.008090026676654816,0.005650334060192108,0.012660399079322815,0.0031873374991001,0.006259419023990631,0.012660399079322815,0.012660399079322815,40,26133.529264479876,653.3382316119969,644.0999330952764,668.3806153014302,6.083531147266482,653.2178241759539,659.683670848608,668.3806153014302,40,1037.9807213321328,25.94951803330332,19.453121349215508,30.577235855162144,3.6728764106973655,27.82904077321291,28.42113934457302,30.577235855162144,5,27446.06722611934,5489.213445223868,5455.702630802989,5540.376201272011,32.405681744566294,5478.206883184612,5540.376201272011,5540.376201272011,10,0.055667944252491,0.0055667944252491,0.002909451723098755,0.012469477951526642,0.003131882164890259,0.006640329957008362,0.012469477951526642,0.012469477951526642,5,0.04831049591302872,0.009662099182605743,0.008029863238334656,0.01410115510225296,0.002529688869040603,0.008420087397098541,0.01410115510225296,0.01410115510225296,5,40.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,543,18420222.9375,33923.0625,33923.0625,33923.0625,0.0,33923.0625,33923.0625,33923.0625,543,788906.76953125,1452.8669788789134,1336.3828125,1557.28125,54.539102176078174,1434.59375,1533.08203125,1557.28125,40,812941824.0,20323545.6,20323491.0,20323562.0,23.679267140426713,20323556.0,20323559.0,20323562.0,5,5,14,79.115,5,0.18988549709320068,0.03797709941864014,0.03408081829547882,0.04270114004611969,0.00430213884401174,0.03524124622344971,0.04270114004611969,0.04270114004611969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 15:16:12,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,rpc,all_tokens,prefill,512,1,1,,False,True,,,,,,1,0,probe_hidden_states,5,0.7565238386392593,3.3657997846603394e-06,2.5460682809352875e-05,0.7565526651218534,676.8840320720658,1.3220391251407535,33701.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.89453125,0.26171875,5,0.029719434678554535,0.005943886935710907,0.005649402737617493,0.006319954991340637,0.00025023859443822885,0.005910173058509827,0.006319954991340637,0.006319954991340637,5,3483.5817320272326,696.7163464054465,690.7678358256817,715.4716048389673,10.516621018224297,692.5984565168619,715.4716048389673,715.4716048389673,5,207.05832820385695,41.41166564077139,41.12714063376188,41.84172302484512,0.2955150635330089,41.4577666670084,41.84172302484512,41.84172302484512,5,3782.486630603671,756.4973261207342,750.9692432358861,775.4267072305083,10.597278914660503,751.9288184121251,775.4267072305083,775.4267072305083,10,0.06810948252677917,0.0068109482526779175,0.003400258719921112,0.016489997506141663,0.004025999682890822,0.007660128176212311,0.016489997506141663,0.016489997506141663,5,0.05821976810693741,0.011643953621387482,0.009570270776748657,0.018590129911899567,0.003911454561877454,0.009680166840553284,0.018590129911899567,0.018590129911899567,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,75,2527579.6875,33701.0625,33701.0625,33701.0625,0.0,33701.0625,33701.0625,33701.0625,75,101056.93359375,1347.42578125,1341.6875,1420.40234375,17.293822242619385,1341.6875,1366.43359375,1420.40234375,5,203125002.0,40625000.4,40624997.0,40625003.0,2.792848008753788,40625001.0,40625003.0,40625003.0,5,5,15,46.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 15:17:37,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,rpc,all_tokens,prefill,512,1,8,,False,True,,,,,,1,0,probe_hidden_states,5,6.099689838290215,3.2100826501846315e-06,1.9820593297481538e-05,6.099712868966162,671.5345809539432,1.3115909784256703,33701.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.06640625,295.0078125,5,0.04663132131099701,0.009326264262199402,0.006400048732757568,0.014671124517917633,0.003435961382009525,0.007550232112407684,0.014671124517917633,0.014671124517917633,40,28020.93929145485,700.5234822863713,686.1839555203915,728.2929625362158,8.29136174918185,700.3486901521683,711.1935606226325,728.2929625362158,40,2212.5497963279486,55.313744908198714,41.513058356940746,58.26191511005163,5.247488245339176,57.25224781781435,57.738556526601315,58.26191511005163,5,30497.93787393719,6099.587574787438,6037.8320617601275,6153.32543477416,41.60448463719157,6107.455154880881,6153.32543477416,6153.32543477416,10,0.05634967237710953,0.005634967237710953,0.0028600916266441345,0.011869706213474274,0.0031564694103162444,0.006279908120632172,0.011869706213474274,0.011869706213474274,5,0.04951003938913345,0.00990200787782669,0.008029863238334656,0.01343991607427597,0.0021467645341433322,0.009469687938690186,0.01343991607427597,0.01343991607427597,5,40.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,602,20288039.625,33701.0625,33701.0625,33701.0625,0.0,33701.0625,33701.0625,33701.0625,602,918047.07421875,1524.9951398982557,1343.51953125,1716.06640625,102.43847161319985,1546.84765625,1672.91015625,1673.2421875,40,1624998883.0,40624972.075,40624895.0,40624999.0,41.608300145831976,40624995.0,40624998.0,40624999.0,5,5,16,85.67,5,0.21422374993562698,0.0428447499871254,0.03670994192361832,0.05423184484243393,0.007457200244493224,0.03958027809858322,0.05423184484243393,0.05423184484243393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 15:18:18,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,disk-pt,last_token,prefill,16,1,1,,False,True,,,,,,1,0,probe_hidden_states,5,0.015559243969619274,4.219822585582733e-06,0.002060864120721817,0.017624327912926674,1028.8113255041565,64.30070784400978,33701.0625,92.7021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.359375,0.0,5,0.021169893443584442,0.004233978688716888,0.0036098062992095947,0.004979781806468964,0.0006107443452160581,0.0040102750062942505,0.004979781806468964,0.004979781806468964,,,,,,,,,,,,,,,,,,,5,77.72568892687559,15.545137785375118,15.129021368920803,16.128147020936012,0.37959818935980966,15.49906749278307,16.128147020936012,16.128147020936012,5,0.016110949218273163,0.0032221898436546326,0.0031497329473495483,0.0033508986234664917,8.908235522932419e-05,0.003170222043991089,0.0033508986234664917,0.0033508986234664917,5,10.274110361933708,2.0548220723867416,1.9885925576090813,2.2120466455817223,0.09051231411366252,2.0191743969917297,2.2120466455817223,2.2120466455817223,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,33701.0625,33701.0625,33701.0625,33701.0625,,,,,1,1343.359375,1343.359375,1343.359375,1343.359375,,,,,,,,,,,,,,5,5,17,40.784,,,,,,,,,,5,10.311792604625225,2.062358520925045,2.0146341994404793,2.1824566647410393,0.07175840666646945,2.022562548518181,2.1824566647410393,2.1824566647410393,5,9.474246762692928,1.8948493525385857,1.8360912799835205,2.0439643412828445,0.08544670350254119,1.8556900322437286,2.0439643412828445,2.0439643412828445,5,474635.0,94927.0,94927.0,94927.0,0.0,94927.0,94927.0,94927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 15:18:59,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,disk-pt,last_token,prefill,16,1,8,,False,True,,,,,,1,0,probe_hidden_states,5,0.044123299233615396,6.5498054027557375e-06,0.01105434112250805,0.0551841901615262,2937.165788530783,183.57286178317395,33701.0625,731.1240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0234375,0.0,5,0.0279303640127182,0.00558607280254364,0.005110166966915131,0.006360001862049103,0.0005092290952456026,0.005629844963550568,0.006360001862049103,0.006360001862049103,,,,,,,,,,,,,,,,,,,5,220.52867338061333,44.105734676122665,41.10483080148697,54.740517400205135,5.949083440046761,41.50301683694124,54.740517400205135,54.740517400205135,5,0.020808540284633636,0.004161708056926727,0.00398978590965271,0.00432971864938736,0.00013759105167799354,0.004128552973270416,0.00432971864938736,0.00432971864938736,5,55.228655226528645,11.045731045305729,10.86490973830223,11.238516308367252,0.17967946334375862,11.004162020981312,11.238516308367252,11.238516308367252,5,40.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,6,202206.375,33701.0625,33701.0625,33701.0625,0.0,33701.0625,33701.0625,33701.0625,6,7812.140625,1302.0234375,1302.0234375,1302.0234375,0.0,1302.0234375,1302.0234375,1302.0234375,,,,,,,,,,5,5,18,40.685,,,,,,,,,,5,49.20943360775709,9.841886721551418,9.639798663556576,10.299859568476677,0.264674412477687,9.742391295731068,10.299859568476677,10.299859568476677,5,54.12384495139122,10.824768990278244,10.661056265234947,11.013542301952839,0.1704995486505602,10.785658843815327,11.013542301952839,11.013542301952839,5,3743355.0,748671.0,748671.0,748671.0,0.0,748671.0,748671.0,748671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 15:19:40,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,disk-pt,last_token,prefill,64,1,1,,False,True,,,,,,1,0,probe_hidden_states,5,0.015759503282606602,4.071928560733795e-06,0.002075642719864845,0.01783921793103218,4061.938063624003,63.46778224412505,33701.0625,92.7021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.30859375,0.0,5,0.02103857696056366,0.004207715392112732,0.003550201654434204,0.004789792001247406,0.0005042701100143466,0.004139728844165802,0.004789792001247406,0.004789792001247406,,,,,,,,,,,,,,,,,,,5,78.7301454693079,15.74602909386158,15.49263671040535,16.19400829076767,0.26388552858903414,15.694190748035908,16.19400829076767,16.19400829076767,5,0.0162515789270401,0.00325031578540802,0.003119930624961853,0.0035800039768218994,0.00018725953653756641,0.003180466592311859,0.0035800039768218994,0.0035800039768218994,5,10.350552387535572,2.0701104775071144,2.0168833434581757,2.241707406938076,0.09639893341470554,2.0286543294787407,2.241707406938076,2.241707406938076,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,33701.0625,33701.0625,33701.0625,33701.0625,,,,,1,1301.30859375,1301.30859375,1301.30859375,1301.30859375,,,,,,,,,,,,,,5,5,19,41.442,,,,,,,,,,5,10.597025975584984,2.1194051951169968,2.039964310824871,2.239067107439041,0.07776152682122921,2.0920448005199432,2.239067107439041,2.239067107439041,5,9.569846093654633,1.9139692187309265,1.8672514706850052,2.0835939794778824,0.09489829414047982,1.8743593245744705,2.0835939794778824,2.0835939794778824,5,474635.0,94927.0,94927.0,94927.0,0.0,94927.0,94927.0,94927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 15:20:21,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,disk-pt,last_token,prefill,64,1,8,,False,True,,,,,,1,0,probe_hidden_states,5,0.04308898150920868,6.224028766155243e-06,0.011597244068980217,0.05469244960695505,11882.470531587434,185.66360205605366,33701.0625,731.1240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.95703125,0.0,5,0.02857297658920288,0.005714595317840576,0.004740431904792786,0.006520189344882965,0.0007649733621579533,0.005820766091346741,0.006520189344882965,0.006520189344882965,,,,,,,,,,,,,,,,,,,5,215.35405796021223,43.070811592042446,42.92178060859442,43.20404678583145,0.12687234950376228,43.13104506582022,43.20404678583145,43.20404678583145,5,0.02124067395925522,0.004248134791851044,0.0040298327803611755,0.004489906132221222,0.0002160333151263097,0.004220753908157349,0.004489906132221222,0.004489906132221222,5,57.94273968786001,11.588547937572002,11.404468677937984,11.715044267475605,0.11804372737559365,11.622261255979538,11.715044267475605,11.715044267475605,5,40.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,5,168505.3125,33701.0625,33701.0625,33701.0625,0.0,33701.0625,33701.0625,33701.0625,5,6509.78515625,1301.95703125,1301.95703125,1301.95703125,0.0,1301.95703125,1301.95703125,1301.95703125,,,,,,,,,,5,5,20,40.961,,,,,,,,,,5,49.002460204064846,9.80049204081297,9.764681570231915,9.847311303019524,0.03167260627791793,9.789381176233292,9.847311303019524,9.847311303019524,5,56.85856193304062,11.371712386608124,11.19849644601345,11.503670364618301,0.11701951215554181,11.382797732949257,11.503670364618301,11.503670364618301,5,3743355.0,748671.0,748671.0,748671.0,0.0,748671.0,748671.0,748671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 15:21:03,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,disk-pt,last_token,prefill,256,1,1,,False,True,,,,,,1,0,probe_hidden_states,5,0.016294695623219013,3.2763928174972534e-06,0.0020369958132505418,0.018334967829287053,15714.139431702677,61.38335715508858,33705.0625,92.7021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.66015625,0.0,5,0.02056919038295746,0.004113838076591492,0.0035995617508888245,0.004930421710014343,0.0004964086485574904,0.004049390554428101,0.004930421710014343,0.004930421710014343,,,,,,,,,,,,,,,,,,,5,81.40560891479254,16.281121782958508,15.963064506649971,16.629785299301147,0.2725200562061122,16.22211840003729,16.629785299301147,16.629785299301147,5,0.017072074115276337,0.0034144148230552673,0.003189779818058014,0.003700144588947296,0.0001853090887144435,0.0033909454941749573,0.003700144588947296,0.003700144588947296,5,10.159637778997421,2.0319275557994843,1.9581634551286697,2.194885164499283,0.09399031890753458,1.9985530525445938,2.194885164499283,2.194885164499283,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2,67410.125,33705.0625,33705.0625,33705.0625,0.0,33705.0625,33705.0625,33705.0625,2,2603.3203125,1301.66015625,1301.66015625,1301.66015625,0.0,1301.66015625,1301.66015625,1301.66015625,,,,,,,,,,5,5,21,41.239,,,,,,,,,,5,10.367200709879398,2.0734401419758797,2.041904255747795,2.1072151139378548,0.0280531129473512,2.0737238228321075,2.1072151139378548,2.1072151139378548,5,9.377583861351013,1.8755167722702026,1.8085194751620293,2.0397240296006203,0.09536047473329863,1.8425192683935165,2.0397240296006203,2.0397240296006203,5,474635.0,94927.0,94927.0,94927.0,0.0,94927.0,94927.0,94927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 15:21:44,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,disk-pt,last_token,prefill,256,1,8,,False,True,,,,,,1,0,probe_hidden_states,5,0.048589308932423594,6.235763430595398e-06,0.011885565146803856,0.060481109842658046,42161.46325533687,164.69321584115966,33705.0625,731.1240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.328125,0.0,5,0.0283215194940567,0.00566430389881134,0.00505056232213974,0.0064801424741744995,0.0005879581846789108,0.0058105215430259705,0.0064801424741744995,0.0064801424741744995,,,,,,,,,,,,,,,,,,,5,242.85182356834412,48.57036471366882,48.0106258764863,50.23129191249609,0.9395802932826881,48.12570754438639,50.23129191249609,50.23129191249609,5,0.024341046810150146,0.004868209362030029,0.003839842975139618,0.008560717105865479,0.002066046238822793,0.003980472683906555,0.008560717105865479,0.008560717105865479,5,59.381273575127125,11.876254715025425,10.811809450387955,15.096689574420452,1.8294859056071364,11.015722528100014,15.096689574420452,15.096689574420452,5,40.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,6,202230.375,33705.0625,33705.0625,33705.0625,0.0,33705.0625,33705.0625,33705.0625,6,7813.96875,1302.328125,1302.328125,1302.328125,0.0,1302.328125,1302.328125,1302.328125,,,,,,,,,,5,5,22,41.098,,,,,,,,,,5,48.94495848566294,9.788991697132587,9.64782852679491,9.93796344846487,0.12345313904844799,9.841883555054665,9.93796344846487,9.93796344846487,5,58.20444319397211,11.640888638794422,10.605275630950928,14.825656078755856,1.8082084277547117,10.778447613120079,14.825656078755856,14.825656078755856,5,3743355.0,748671.0,748671.0,748671.0,0.0,748671.0,748671.0,748671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
