ts,model,dtype,tp_size,worker,analyzer,storage_variant,mode,hooks_on,prompt_len,max_tokens,batch_size,n_layers_captured,enable_prefix_caching,enforce_eager,vllm_version,plugin_version,cuda_version,gpu_model,run_id,profile_tier,rep_idx,row,rep_count,gen_lat_mean,wait_lat_mean,analyze_lat_mean,total_lat_mean,prefill_tok_per_sec,decode_tok_per_sec,peak_gpu_mb,artifact_kb_mean,plan_idx,cell_wall_s,timer.hookllm.build_extra.count,timer.hookllm.build_extra.sum,timer.hookllm.build_extra.mean,timer.hookllm.build_extra.min,timer.hookllm.build_extra.max,timer.hookllm.build_extra.std,timer.hookllm.build_extra.p50,timer.hookllm.build_extra.p90,timer.hookllm.build_extra.p99,timer.rpc.flush_disk.count,timer.rpc.flush_disk.sum,timer.rpc.flush_disk.mean,timer.rpc.flush_disk.min,timer.rpc.flush_disk.max,timer.rpc.flush_disk.std,timer.rpc.flush_disk.p50,timer.rpc.flush_disk.p90,timer.rpc.flush_disk.p99,timer.hookllm.generate.count,timer.hookllm.generate.sum,timer.hookllm.generate.mean,timer.hookllm.generate.min,timer.hookllm.generate.max,timer.hookllm.generate.std,timer.hookllm.generate.p50,timer.hookllm.generate.p90,timer.hookllm.generate.p99,timer.io.artifact_load.safetensors.count,timer.io.artifact_load.safetensors.sum,timer.io.artifact_load.safetensors.mean,timer.io.artifact_load.safetensors.min,timer.io.artifact_load.safetensors.max,timer.io.artifact_load.safetensors.std,timer.io.artifact_load.safetensors.p50,timer.io.artifact_load.safetensors.p90,timer.io.artifact_load.safetensors.p99,timer.analyzer.kernel.count,timer.analyzer.kernel.sum,timer.analyzer.kernel.mean,timer.analyzer.kernel.min,timer.analyzer.kernel.max,timer.analyzer.kernel.std,timer.analyzer.kernel.p50,timer.analyzer.kernel.p90,timer.analyzer.kernel.p99,timer.hookllm.analyze.count,timer.hookllm.analyze.sum,timer.hookllm.analyze.mean,timer.hookllm.analyze.min,timer.hookllm.analyze.max,timer.hookllm.analyze.std,timer.hookllm.analyze.p50,timer.hookllm.analyze.p90,timer.hookllm.analyze.p99,gauge.hookllm.prompts.count,gauge.hookllm.prompts.sum,gauge.hookllm.prompts.mean,gauge.hookllm.prompts.min,gauge.hookllm.prompts.max,gauge.hookllm.prompts.std,gauge.hookllm.prompts.p50,gauge.hookllm.prompts.p90,gauge.hookllm.prompts.p99,gauge.io.bytes_read.safetensors.count,gauge.io.bytes_read.safetensors.sum,gauge.io.bytes_read.safetensors.mean,gauge.io.bytes_read.safetensors.min,gauge.io.bytes_read.safetensors.max,gauge.io.bytes_read.safetensors.std,gauge.io.bytes_read.safetensors.p50,gauge.io.bytes_read.safetensors.p90,gauge.io.bytes_read.safetensors.p99,gauge.io.bytes_read.json.count,gauge.io.bytes_read.json.sum,gauge.io.bytes_read.json.mean,gauge.io.bytes_read.json.min,gauge.io.bytes_read.json.max,gauge.io.bytes_read.json.std,gauge.io.bytes_read.json.p50,gauge.io.bytes_read.json.p90,gauge.io.bytes_read.json.p99,counter.hookllm.generate.calls,counter.hookllm.analyze.calls
2026-06-02 09:43:42,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,16,1,16,,False,True,,,,,,1,0,plugin_idle,5,0.03315917570143938,3.388151526451111e-06,1.5404075384140015e-07,0.033162717893719676,7720.598667656949,482.5374167285593,41876.0625,0.0,11,47.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 09:44:35,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,16,32,16,,False,True,,,,,,1,0,plugin_idle,5,0.5493892373517155,3.618001937866211e-06,1.901760697364807e-07,0.5493930455297231,466.01264144507667,932.0252828901533,41876.0625,0.0,12,52.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 09:45:24,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,256,1,1,,False,True,,,,,,1,0,plugin_idle,5,0.016337929479777812,3.2940879464149475e-06,1.4398247003555297e-07,0.016341367550194264,15671.024385373245,61.214939005364236,41876.0625,0.0,13,48.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 09:46:16,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,256,32,1,,False,True,,,,,,1,0,plugin_idle,5,0.4687101459130645,4.219822585582733e-06,2.2817403078079224e-07,0.46871459390968084,546.1995538945198,68.27494423681497,41876.0625,0.0,14,52.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 09:47:04,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,256,1,16,,False,True,,,,,,1,0,plugin_idle,5,0.07162203174084425,3.262050449848175e-06,3.3210963010787966e-07,0.07162562590092421,57189.91542826309,223.3981071416527,41876.0625,0.0,15,48.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 09:47:56,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,256,32,16,,False,True,,,,,,1,0,plugin_idle,5,0.5444589911028743,3.3142045140266418e-06,1.3206154108047486e-07,0.5444624373689294,7523.89407561059,940.4867594513238,41876.0625,0.0,16,52.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 09:48:45,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hook_qk,attn_tracker,disk-st-async,last_token,prefill,16,1,1,,False,True,,,,,,1,0,probe_hook_qk,5,0.02317624315619469,0.008577603660523892,0.1674622917547822,0.19921613857150078,701.1863219704246,43.82414512315154,41876.0625,13.583984375,17,49.185,5,0.08300319314002991,0.01660063862800598,0.0058002769947052,0.027011148631572723,0.008888513192076562,0.014000572264194489,0.027011148631572723,0.027011148631572723,5,5.171370692551136,1.0342741385102272,0.7239542901515961,1.737920567393303,0.4025131559941934,0.9079063311219215,1.737920567393303,1.737920567393303,5,115.59473164379597,23.118946328759193,19.819704815745354,28.54938618838787,3.3522407419946676,22.728771902620792,28.54938618838787,28.54938618838787,5,3.3247191458940506,0.6649438291788101,0.4539834335446358,1.1652559041976929,0.2955132560263117,0.5555832758545876,1.1652559041976929,1.1652559041976929,5,836.0411822795868,167.20823645591736,165.39106983691454,172.80718311667442,3.1484907006286758,166.0043839365244,172.80718311667442,172.80718311667442,5,836.7254668846726,167.34509337693453,165.49627017229795,173.01418352872133,3.188638979510322,166.19428433477879,173.01418352872133,173.01418352872133,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5,57360.0,11472.0,11472.0,11472.0,0.0,11472.0,11472.0,11472.0,5,12190.0,2438.0,2433.0,2447.0,5.5677643628300215,2437.0,2447.0,2447.0,5,5
2026-06-02 09:49:37,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hook_qk,attn_tracker,disk-st-async,last_token,prefill,16,32,1,,False,True,,,,,,1,0,probe_hook_qk,5,0.4961131904274225,0.010688937827944755,0.16571182440966367,0.672513952665031,32.2657947392227,64.5315894784454,41876.0625,13.5826171875,18,51.276,5,0.06449967622756958,0.012899935245513916,0.008989125490188599,0.0191396102309227,0.004116241673923149,0.012410804629325867,0.0191396102309227,0.0191396102309227,5,5.792372860014439,1.1584745720028877,1.0195057839155197,1.4522289857268333,0.17819242772453392,1.1184457689523697,1.4522289857268333,1.4522289857268333,5,2480.345170944929,496.0690341889858,485.3633977472782,516.7840206995606,12.134229332015705,492.15981736779213,516.7840206995606,516.7840206995606,5,3.1519783660769463,0.6303956732153893,0.5119135603308678,0.8213846012949944,0.1472210530328061,0.539872795343399,0.8213846012949944,0.8213846012949944,5,827.4142360314727,165.48284720629454,164.44940492510796,166.52420721948147,0.7756972845867549,165.67427199333906,166.52420721948147,166.52420721948147,5,827.9845379292965,165.5969075858593,164.59320578724146,166.61076713353395,0.7612726453078782,165.79276323318481,166.61076713353395,166.61076713353395,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5,57360.0,11472.0,11472.0,11472.0,0.0,11472.0,11472.0,11472.0,5,12183.0,2436.6,2428.0,2447.0,7.733045971672482,2434.0,2447.0,2447.0,5,5
2026-06-02 09:50:46,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hook_qk,attn_tracker,disk-st-async,last_token,prefill,16,1,16,,False,True,,,,,,1,0,probe_hook_qk,5,0.04048290122300387,0.010628509521484374,2.743540991842747,2.794652402587235,6325.565508908218,395.34784430676365,41876.0625,178.652734375,19,69.544,5,0.05350913852453232,0.010701827704906464,0.0098496675491333,0.01307949423789978,0.0013451237062539507,0.010288320481777191,0.01307949423789978,0.01307949423789978,5,7.299043238162994,1.4598086476325989,1.3654278591275215,1.550549641251564,0.08881612757392905,1.4533782377839088,1.550549641251564,1.550549641251564,5,202.20610406249762,40.44122081249952,39.20272830873728,41.21960047632456,0.7889310168287544,40.72496574372053,41.21960047632456,41.21960047632456,5,3.25904693454504,0.651809386909008,0.5576526746153831,0.6930232048034668,0.05521207503849609,0.6587933748960495,0.6930232048034668,0.6930232048034668,5,13716.212784871459,2743.242556974292,2732.1045519784093,2764.845611527562,12.736534595829141,2739.613146521151,2764.845611527562,2764.845611527562,5,13716.818244196475,2743.363648839295,2732.2797644883394,2764.965464361012,12.726040445685403,2739.718619734049,2764.965464361012,2764.965464361012,5,80.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,5,902200.0,180440.0,180440.0,180440.0,0.0,180440.0,180440.0,180440.0,5,12502.0,2500.4,2492.0,2508.0,5.683308895353129,2501.0,2508.0,2508.0,5,5
2026-06-02 09:51:57,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hook_qk,attn_tracker,disk-st-async,last_token,prefill,16,32,16,,False,True,,,,,,1,0,probe_hook_qk,5,0.5809272589161992,0.010745895467698574,2.7665175672620537,3.3581907216459514,440.6847035960806,881.3694071921612,41876.0625,178.65625,20,70.676,5,0.04877988249063492,0.009755976498126984,0.007890164852142334,0.010999850928783417,0.0011831001992937957,0.0101504847407341,0.010999850928783417,0.010999850928783417,5,9.501776657998562,1.9003553315997124,1.6432702541351318,2.2349832579493523,0.22778571824401775,1.9205808639526367,2.2349832579493523,2.2349832579493523,5,2904.457664117217,580.8915328234434,576.4174619689584,585.0217035040259,3.0759252475692946,581.0050601139665,585.0217035040259,585.0217035040259,5,3.4061502665281296,0.6812300533056259,0.6060833111405373,0.8457852527499199,0.0955571225950715,0.6553446874022484,0.8457852527499199,0.8457852527499199,5,13831.228150986135,2766.245630197227,2738.525831140578,2827.3654086515307,34.94963636995906,2754.2456751689315,2827.3654086515307,2827.3654086515307,5,13831.794762052596,2766.358952410519,2738.649072125554,2827.484588138759,34.95130744698217,2754.366794601083,2827.484588138759,2827.484588138759,5,80.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,5,902200.0,180440.0,180440.0,180440.0,0.0,180440.0,180440.0,180440.0,5,12520.0,2504.0,2499.0,2512.0,5.70087712549569,2501.0,2512.0,2512.0,5,5
2026-06-02 09:52:48,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hook_qk,attn_tracker,disk-st-async,last_token,prefill,256,1,1,,False,True,,,,,,1,0,probe_hook_qk,5,0.020413758233189583,0.01057025883346796,0.18051033839583397,0.2114943554624915,12601.97762664536,49.226475104083434,41876.0625,133.6048828125,21,50.847,5,0.047060661017894745,0.009412132203578949,0.006920658051967621,0.011108815670013428,0.0015445317910385379,0.009500421583652496,0.011108815670013428,0.011108815670013428,5,3.349768929183483,0.6699537858366966,0.5821129307150841,0.7684752345085144,0.07499860677215538,0.6441539153456688,0.7684752345085144,0.7684752345085144,5,101.90543159842491,20.381086319684982,18.35593767464161,22.319531999528408,1.5819259176672444,20.49456164240837,22.319531999528408,22.319531999528408,5,2.0925812423229218,0.41851624846458435,0.33809151500463486,0.5144933238625526,0.0705689535840449,0.417511910200119,0.5144933238625526,0.5144933238625526,5,901.7182188108563,180.34364376217127,178.35480626672506,185.0432362407446,2.726615639710587,179.49505150318146,185.0432362407446,185.0432362407446,5,902.1202707663178,180.42405415326357,178.44398692250252,185.1141257211566,2.7187386414281796,179.5749831944704,185.1141257211566,185.1141257211566,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5,671800.0,134360.0,134360.0,134360.0,0.0,134360.0,134360.0,134360.0,5,12257.0,2451.4,2446.0,2458.0,5.639148871948674,2448.0,2458.0,2458.0,5,5
2026-06-02 09:53:44,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hook_qk,attn_tracker,disk-st-async,last_token,prefill,256,32,1,,False,True,,,,,,1,0,probe_hook_qk,5,0.49796205684542655,0.010624463856220245,0.1793449381366372,0.687931458838284,514.117657414205,64.26470717677563,41876.0625,133.604296875,22,56.445,5,0.043820589780807495,0.008764117956161499,0.007868744432926178,0.010330229997634888,0.000942430020266734,0.008500181138515472,0.010330229997634888,0.010330229997634888,5,4.5281462371349335,0.9056292474269867,0.8184947073459625,0.9715454652905464,0.0657091824885273,0.9192051365971565,0.9715454652905464,0.9715454652905464,5,2489.662761799991,497.9325523599982,494.1008407622576,503.629039041698,3.67305498662254,498.2459358870983,503.629039041698,503.629039041698,5,2.3365728557109833,0.46731457114219666,0.3814324736595154,0.5184542387723923,0.05543752948812699,0.47555193305015564,0.5184542387723923,0.5184542387723923,5,895.7600677385926,179.15201354771852,177.63557843863964,180.44713605195284,1.2402754784805259,179.1811976581812,180.44713605195284,180.44713605195284,5,896.2288117036223,179.24576234072447,177.74326913058758,180.5290961638093,1.2346451747927563,179.2955081909895,180.5290961638093,180.5290961638093,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5,671800.0,134360.0,134360.0,134360.0,0.0,134360.0,134360.0,134360.0,5,12254.0,2450.8,2445.0,2459.0,5.630275304103699,2448.0,2459.0,2459.0,5,5
2026-06-02 09:54:54,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hook_qk,attn_tracker,disk-st-async,last_token,prefill,256,1,16,,False,True,,,,,,1,0,probe_hook_qk,5,0.0881226260215044,0.010687512345612049,2.9489533565938473,3.0477634949609635,46506.313120495004,181.6652856269336,41876.0625,2098.692578125,23,69.274,5,0.05040038377046585,0.01008007675409317,0.009249895811080933,0.012160278856754303,0.0011831416201982805,0.009610317647457123,0.012160278856754303,0.012160278856754303,5,10.69545466452837,2.139090932905674,1.6039088368415833,2.7131251990795135,0.43599589631729807,2.0830929279327393,2.7131251990795135,2.7131251990795135,5,440.4212888330221,88.08425776660442,84.60795879364014,90.92723671346903,2.3028152375994564,88.02371844649315,90.92723671346903,90.92723671346903,5,3.063618205487728,0.6127236410975456,0.560353510081768,0.7409043610095978,0.07550145828445108,0.574273057281971,0.7409043610095978,0.7409043610095978,5,14743.418596684933,2948.6837193369865,2940.5428236350417,2959.5642695203424,7.3358812756334,2945.685785263777,2959.5642695203424,2959.5642695203424,5,14743.970729410648,2948.7941458821297,2940.6497441232204,2959.6907095983624,7.344169391638508,2945.787625387311,2959.6907095983624,2959.6907095983624,5,80.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,5,10732640.0,2146528.0,2146528.0,2146528.0,0.0,2146528.0,2146528.0,2146528.0,5,12666.0,2533.2,2523.0,2548.0,10.134100848126586,2528.0,2548.0,2548.0,5,5
2026-06-02 09:56:08,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hook_qk,attn_tracker,disk-st-async,last_token,prefill,256,32,16,,False,True,,,,,,1,0,probe_hook_qk,5,0.627547251060605,0.014898370392620564,2.954966855980456,3.5974124774336813,6529.372291942414,816.1715364928018,41876.0625,2098.6880859375,24,74.19,5,0.05591101944446564,0.011182203888893127,0.008880160748958588,0.012890435755252838,0.0016996091452590046,0.010940246284008026,0.012890435755252838,0.012890435755252838,5,18.772544339299202,3.7545088678598404,3.293270245194435,4.284275695681572,0.4165775206841301,3.780004568397999,4.284275695681572,4.284275695681572,5,3137.519476003945,627.503895200789,609.8134825006127,646.0843859240413,13.37958313851869,629.6280054375529,646.0843859240413,646.0843859240413,5,3.293362446129322,0.6586724892258644,0.5720239132642746,0.7451241835951805,0.06975622940725996,0.67120511084795,0.7451241835951805,0.7451241835951805,5,14773.300500586629,2954.660100117326,2950.074229389429,2963.059320114553,5.212955762932839,2954.222065396607,2963.059320114553,2963.059320114553,5,14773.958154022694,2954.7916308045387,2950.1885306090117,2963.221821002662,5.233285284556861,2954.3515760451555,2963.221821002662,2963.221821002662,5,80.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,5,10732640.0,2146528.0,2146528.0,2146528.0,0.0,2146528.0,2146528.0,2146528.0,5,12643.0,2528.6,2524.0,2543.0,8.1117199162693,2526.0,2543.0,2543.0,5,5
2026-06-02 09:56:57,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hook_qk,attn_tracker,disk-st-async,all_tokens,prefill,16,1,1,,False,True,,,,,,1,0,probe_hook_qk,5,0.019011543318629264,0.01052180491387844,0.0006304558366537095,0.030163804069161415,848.3308514547556,53.020678215922224,41876.0625,58.610546875,25,49.625,5,0.027029775083065033,0.005405955016613007,0.00432971864938736,0.009130686521530151,0.002085136467131627,0.0045495107769966125,0.009130686521530151,0.009130686521530151,5,4.179026931524277,0.8358053863048553,0.7766550406813622,0.8859056979417801,0.04460901306443574,0.8288053795695305,0.8859056979417801,0.8859056979417801,5,94.96226813644171,18.99245362728834,17.958401702344418,22.60845061391592,2.0244515030808445,18.140221945941448,22.60845061391592,22.60845061391592,5,1.6407221555709839,0.3281444311141968,0.29312167316675186,0.44529326260089874,0.0657471563526797,0.301373191177845,0.44529326260089874,0.44529326260089874,5,2.5217141956090927,0.5043428391218185,0.4470124840736389,0.6786836311221123,0.09877691418899645,0.4595927894115448,0.6786836311221123,0.6786836311221123,5,2.777247689664364,0.5554495379328728,0.4904530942440033,0.7578246295452118,0.11432277929569,0.5045132711529732,0.7578246295452118,0.7578246295452118,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5,287800.0,57560.0,57560.0,57560.0,0.0,57560.0,57560.0,57560.0,5,12286.0,2457.2,2453.0,2466.0,5.263078946776307,2455.0,2466.0,2466.0,5,5
